id,id_str,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,bot
79758113.0,79758113,tonyparker,France/USA,Twitter officiel de Tony Parker - https://t.co/OS6S7Jed28,None,2077766,113,5359,Sun Oct 04 15:40:22 +0000 2009,74,True,2274,en,"{u'contributors': None, u'truncated': False, u'text': u'RT @jpsiutat: Bravo \xe0 @tonyparker nouveau pr\xe9sident et propri\xe9taire majoritaire de Lyon Basket F\xe9minin ! @ffbasketball @basketlfb', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 840227241090990080, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 30860017, u'indices': [3, 12], u'id_str': u'30860017', u'screen_name': u'jpsiutat', u'name': u'Jean-Pierre SIUTAT'}, {u'id': 79758113, u'indices': [22, 33], u'id_str': u'79758113', u'screen_name': u'tonyparker', u'name': u'Tony Parker'}, {u'id': 58576988, u'indices': [105, 118], u'id_str': u'58576988', u'screen_name': u'ffbasketball', u'name': u'FFBB'}, {u'id': 601141743, u'indices': [119, 129], u'id_str': u'601141743', u'screen_name': u'basketlfb', u'name': u'LFB'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 126, u'id_str': u'840227241090990080', u'favorited': False, u'retweeted_status': {u'contributors': None, u'truncated': False, u'text': u'Bravo \xe0 @tonyparker nouveau pr\xe9sident et propri\xe9taire majoritaire de Lyon Basket F\xe9minin ! @ffbasketball @basketlfb', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 839916751190097920, u'favorite_count': 217, u'source': u'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 79758113, u'indices': [8, 19], u'id_str': u'79758113', u'screen_name': u'tonyparker', u'name': u'Tony Parker'}, {u'id': 58576988, u'indices': [91, 104], u'id_str': u'58576988', u'screen_name': u'ffbasketball', u'name': u'FFBB'}, {u'id': 601141743, u'indices': [105, 115], u'id_str': u'601141743', u'screen_name': u'basketlfb', u'name': u'LFB'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 126, u'id_str': u'839916751190097920', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'fr', u'created_at': u'Thu Mar 09 19:12:13 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'fr', u'created_at': u'Fri Mar 10 15:45:59 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}",False,False,False,Tony Parker,0
3887467873.0,3887467873,infinite_scream,the void,@NoraReed's true feelings. used to post less but then people apparently decided fascism was a great fucking idea,None,27481,1,265,10/14/2015 3:23,4,False,42940,en,"Status(in_reply_to_user_id=None, place=None, id_str='841316507682525185', coordinates=None, retweet_count=0, lang='und', source_url='http://cheapbotsdonequick.com', in_reply_to_screen_name=None, in_reply_to_user_id_str=None, _json={'entities': {'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}, 'place': None, 'id_str': '841316507682525185', 'retweet_count': 0, 'lang': 'und', 'in_reply_to_screen_name': None, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'created_at': 'Mon Mar 13 15:54:20 +0000 2017', 'retweeted': False, 'favorite_count': 1, 'id': 841316507682525185, 'in_reply_to_status_id_str': None, 'truncated': False, 'geo': None, 'favorited': False, 'contributors': None, 'source': '<a href=""http://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>', 'in_reply_to_status_id': None, 'text': 'AHHHH', 'coordinates': None, 'in_reply_to_user_id': None}, is_quote_status=False, in_reply_to_status_id_str=None, _api=<tweepy.api.API object at 0x0000021DA3D58518>, entities={'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}, favorite_count=1, id=841316507682525185, created_at=datetime.datetime(2017, 3, 13, 15, 54, 20), truncated=False, geo=None, favorited=False, contributors=None, source='Cheap Bots, Done Quick!', text='AHHHH', retweeted=False, in_reply_to_status_id=None)",True,False,False,endless screaming ‰_¤,1
46252298.0,46252298,Nicole_Murphy,LA/NYC ,For booking info visit my websitehttp://www.nicolemurphydesigns.com /follow me on IG Nikimurphy,https://t.co/ehmmDOG6Bb,175233,791,953,Wed Jun 10 23:06:49 +0000 2009,41,True,18087,en,"{u'contributors': None, u'truncated': False, u'text': u""Happy international woman's day. Stay strong my queens https://t.co/UFQf9tWAbB"", u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 839719449343111169, u'favorite_count': 105, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [], u'media': [{u'expanded_url': u'https://twitter.com/Nicole_Murphy/status/839719449343111169/photo/1', u'display_url': u'pic.twitter.com/UFQf9tWAbB', u'url': u'https://t.co/UFQf9tWAbB', u'media_url_https': u'https://pbs.twimg.com/media/C6dIYtPUwAAyvxW.jpg', u'id_str': u'839719444825817088', u'sizes': {u'large': {u'h': 1334, u'resize': u'fit', u'w': 750}, u'small': {u'h': 680, u'resize': u'fit', u'w': 382}, u'medium': {u'h': 1200, u'resize': u'fit', u'w': 675}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [55, 78], u'type': u'photo', u'id': 839719444825817088, u'media_url': u'http://pbs.twimg.com/media/C6dIYtPUwAAyvxW.jpg'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 12, u'id_str': u'839719449343111169', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Thu Mar 09 06:08:12 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None, u'extended_entities': {u'media': [{u'expanded_url': u'https://twitter.com/Nicole_Murphy/status/839719449343111169/photo/1', u'display_url': u'pic.twitter.com/UFQf9tWAbB', u'url': u'https://t.co/UFQf9tWAbB', u'media_url_https': u'https://pbs.twimg.com/media/C6dIYtPUwAAyvxW.jpg', u'id_str': u'839719444825817088', u'sizes': {u'large': {u'h': 1334, u'resize': u'fit', u'w': 750}, u'small': {u'h': 680, u'resize': u'fit', u'w': 382}, u'medium': {u'h': 1200, u'resize': u'fit', u'w': 675}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [55, 78], u'type': u'photo', u'id': 839719444825817088, u'media_url': u'http://pbs.twimg.com/media/C6dIYtPUwAAyvxW.jpg'}]}}",False,False,False,Nicole Murphy,0
8.41e+17,8.41E+17,KoopaTroopa37,"New York, NY","23. Jays, trays, and fadeaways. T-Wolves and Packers.",None,207,746,1,Mon Mar 24 17:40:43 +0000 2014,1690,False,794,en,"{""created_at"": ""Sat Mar 11 03:02:54 +0000 2017"", ""hashtags"": [], ""id"": 840397591015763968, ""id_str"": ""840397591015763968"", ""in_reply_to_screen_name"": ""wolvespresident"", ""in_reply_to_user_id"": 2333486916, ""lang"": ""en"", ""source"": ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"", ""text"": ""@wolvespresident why doesn't the squad ever wear throwbacks?"", ""urls"": [], ""user_mentions"": [{""id"": 2333486916, ""name"": ""chris wright"", ""screen_name"": ""wolvespresident""}]}",True,False,False,Duke,0
8.41e+17,8.41E+17,LitOffLanterns,"New York, NY","""""",None,1,80,0,13/03/2017 22:59,0,False,1,en,"Status(_api=<tweepy.api.API object at 0x101927e48>, _json={'created_at': 'Mon Mar 13 23:29:35 +0000 2017', 'id': 841431072101531648, 'id_str': '841431072101531648', 'text': '#NewProfilePic https://t.co/hlXJ1gWXlh', 'truncated': False, 'entities': {'hashtags': [{'text': 'NewProfilePic', 'indices': [0, 14]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 841431067231997952, 'id_str': '841431067231997952', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/media/C61dGPlXUAAA4eN.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C61dGPlXUAAA4eN.jpg', 'url': 'https://t.co/hlXJ1gWXlh', 'display_url': 'pic.twitter.com/hlXJ1gWXlh', 'expanded_url': 'https://twitter.com/LitOffLanterns/status/841431072101531648/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 400, 'h': 400, 'resize': 'fit'}, 'large': {'w': 400, 'h': 400, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 400, 'h': 400, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 841431067231997952, 'id_str': '841431067231997952', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/media/C61dGPlXUAAA4eN.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C61dGPlXUAAA4eN.jpg', 'url': 'https://t.co/hlXJ1gWXlh', 'display_url': 'pic.twitter.com/hlXJ1gWXlh', 'expanded_url': 'https://twitter.com/LitOffLanterns/status/841431072101531648/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 400, 'h': 400, 'resize': 'fit'}, 'large': {'w': 400, 'h': 400, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 400, 'h': 400, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}, created_at=datetime.datetime(2017, 3, 13, 23, 29, 35), id=841431072101531648, id_str='841431072101531648', text='#NewProfilePic https://t.co/hlXJ1gWXlh', truncated=False, entities={'hashtags': [{'text': 'NewProfilePic', 'indices': [0, 14]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 841431067231997952, 'id_str': '841431067231997952', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/media/C61dGPlXUAAA4eN.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C61dGPlXUAAA4eN.jpg', 'url': 'https://t.co/hlXJ1gWXlh', 'display_url': 'pic.twitter.com/hlXJ1gWXlh', 'expanded_url': 'https://twitter.com/LitOffLanterns/status/841431072101531648/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 400, 'h': 400, 'resize': 'fit'}, 'large': {'w': 400, 'h': 400, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 400, 'h': 400, 'resize': 'fit'}}}]}, extended_entities={'media': [{'id': 841431067231997952, 'id_str': '841431067231997952', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/media/C61dGPlXUAAA4eN.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C61dGPlXUAAA4eN.jpg', 'url': 'https://t.co/hlXJ1gWXlh', 'display_url': 'pic.twitter.com/hlXJ1gWXlh', 'expanded_url': 'https://twitter.com/LitOffLanterns/status/841431072101531648/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 400, 'h': 400, 'resize': 'fit'}, 'large': {'w': 400, 'h': 400, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 400, 'h': 400, 'resize': 'fit'}}}]}, source='Twitter for iPhone', source_url='http://twitter.com/download/iphone', in_reply_to_status_id=None, in_reply_to_status_id_str=None, in_reply_to_user_id=None, in_reply_to_user_id_str=None, in_reply_to_screen_name=None, geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=1, favorite_count=2, favorited=False, retweeted=False, possibly_sensitive=False, lang='und')",True,False,True,Zack _ô´¿,1
4478644044.0,4478644044,ReadLaterBot,"San Francisco, CA",A helpful DM bot for saving tweets to read later. Follow me to get started. Made by @jazzychad,https://t.co/lBFSjlztwS,169,18,3,Sun Dec 06 20:39:28 +0000 2015,3,False,4,en,"{'retweeted': False, 'is_quote_status': False, 'favorite_count': 1, 'possibly_sensitive': False, 'retweet_count': 1, 'place': None, 'in_reply_to_status_id': None, 'entities': {'urls': [{'display_url': 'medium.com/@jazzychad/int_Ñ_', 'expanded_url': 'https://medium.com/@jazzychad/introducing-readlaterbot-4cfa54bf6d7#.nio11sdm9', 'indices': [25, 48], 'url': 'https://t.co/K44NM9cp0V'}], 'user_mentions': [], 'hashtags': [], 'symbols': []}, 'geo': None, 'id_str': '674275643601715200', 'in_reply_to_screen_name': None, 'text': 'Read more about me here: https://t.co/K44NM9cp0V', 'in_reply_to_user_id_str': None, 'source': '<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>', 'truncated': False, 'in_reply_to_user_id': None, 'created_at': 'Tue Dec 08 17:13:35 +0000 2015', 'contributors': None, 'in_reply_to_status_id_str': None, 'lang': 'en', 'id': 674275643601715200, 'favorited': False, 'coordinates': None}",True,False,False,Read Later Bot,1
132961448.0,132961448,AngelaAhrendts,"California, USA","Senior Vice President, Apple Retail. Inspired by great people, great brands and great companies.",https://t.co/4pFPAyKaJM,131328,147,2384,Wed Apr 14 16:54:21 +0000 2010,72,True,207,en,"{'created_at': 'Sat Mar 11 21:09:28 +0000 2017', 'id': 840671034000920576, 'id_str': '840671034000920576', 'text': 'Today we re-opened the beautiful Apple St. Johns Town Center in Florida ‰ÛÓ the 35th store we‰Ûªve updated to our lates‰Û_ https://t.co/Kg6pViEmRJ', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Kg6pViEmRJ', 'expanded_url': 'https://twitter.com/i/web/status/840671034000920576', 'display_url': 'twitter.com/i/web/status/8‰Û_', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 132, 'favorite_count': 567, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,Angela Ahrendts,0
314734443.0,314734443,Leo_Tweets,"New York, NY",All Things Leo - Start your Day off Right #Leo Zodiac #LeoHumor #LeoWisdom and #LeoFacts,https://t.co/4zKWiGvhY3,489055,741,1221,6/10/2011 18:34,53,False,17634,en,"Status(in_reply_to_status_id_str=None, favorited=False, geo=None, in_reply_to_user_id_str=None, retweet_count=66, source='Buffer', in_reply_to_user_id=None, text=""#Leo's are deeply sensual and passionate and enjoy posh surroundings"", retweeted=False, lang='en', truncated=False, created_at=datetime.datetime(2017, 3, 13, 21, 0, 33), id=841393567348207620, source_url='http://bufferapp.com', is_quote_status=False, _api=<tweepy.api.API object at 0x7f3bf63dc0f0>, coordinates=None, contributors=None, entities={'urls': [], 'hashtags': [{'indices': [0, 4], 'text': 'Leo'}], 'symbols': [], 'user_mentions': []}, in_reply_to_screen_name=None, favorite_count=146, id_str='841393567348207620', _json={'in_reply_to_status_id_str': None, 'favorited': False, 'geo': None, 'in_reply_to_user_id_str': None, 'lang': 'en', 'retweet_count': 66, 'source': '<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>', 'in_reply_to_user_id': None, 'text': ""#Leo's are deeply sensual and passionate and enjoy posh surroundings"", 'retweeted': False, 'truncated': False, 'created_at': 'Mon Mar 13 21:00:33 +0000 2017', 'in_reply_to_screen_name': None, 'id': 841393567348207620, 'is_quote_status': False, 'coordinates': None, 'contributors': None, 'entities': {'urls': [], 'hashtags': [{'indices': [0, 4], 'text': 'Leo'}], 'symbols': [], 'user_mentions': []}, 'favorite_count': 146, 'id_str': '841393567348207620', 'place': None, 'in_reply_to_status_id': None}, place=None, in_reply_to_status_id=None)",False,False,False,LEO,0
2883449266.0,2883449266,IMG2ASCII,Some BBS somewhere,Tweet me an image and I will make it look like ASCII art. instructions at http://t.co/xO9X63ledz a bot from @muffinista #botALLY,http://t.co/wpsRGPhEIg,1264,1288,115,Wed Nov 19 01:00:08 +0000 2014,0,False,24133,en,"{'created_at': 'Tue Mar 14 00:59:19 +0000 2017', 'id': 841453656092336128, 'id_str': '841453656092336128', 'text': '@CommonsBot https://t.co/yVDd3D7vKn', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CommonsBot', 'name': 'CommonsBot', 'id': 2892078532, 'id_str': '2892078532', 'indices': [0, 11]}], 'urls': [], 'media': [{'id': 841453653936476160, 'id_str': '841453653936476160', 'indices': [12, 35], 'media_url': 'http://pbs.twimg.com/media/C61xo9nWkAAMYdV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C61xo9nWkAAMYdV.jpg', 'url': 'https://t.co/yVDd3D7vKn', 'display_url': 'pic.twitter.com/yVDd3D7vKn', 'expanded_url': 'https://twitter.com/IMG2ASCII/status/841453656092336128/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 800, 'h': 114, 'resize': 'fit'}, 'thumb': {'w': 114, 'h': 114, 'resize': 'crop'}, 'large': {'w': 800, 'h': 114, 'resize': 'fit'}, 'small': {'w': 680, 'h': 97, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 841453653936476160, 'id_str': '841453653936476160', 'indices': [12, 35], 'media_url': 'http://pbs.twimg.com/media/C61xo9nWkAAMYdV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C61xo9nWkAAMYdV.jpg', 'url': 'https://t.co/yVDd3D7vKn', 'display_url': 'pic.twitter.com/yVDd3D7vKn', 'expanded_url': 'https://twitter.com/IMG2ASCII/status/841453656092336128/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 800, 'h': 114, 'resize': 'fit'}, 'thumb': {'w': 114, 'h': 114, 'resize': 'crop'}, 'large': {'w': 800, 'h': 114, 'resize': 'fit'}, 'small': {'w': 680, 'h': 97, 'resize': 'fit'}}}]}, 'source': '<a href=""http://muffinlabs.com"" rel=""nofollow"">botly</a>', 'in_reply_to_status_id': 841453649888960516, 'in_reply_to_status_id_str': '841453649888960516', 'in_reply_to_user_id': 2892078532, 'in_reply_to_user_id_str': '2892078532', 'in_reply_to_screen_name': 'CommonsBot', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",True,False,False,IMG2ASCII,1
2553194498.0,2553194498,everynerd,"New York, NY",A comprehensive list of every nerd. Get on the list by following it. // for @everyword & @aparrish // by @tinysubversions,None,231,0,15,Sat Jun 07 19:47:14 +0000 2014,0,False,622,en,"{u'contributors': None, u'truncated': False, u'text': u'Verified nerd: @n0t_f4b', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 621750139477213184, u'favorite_count': 3, u'source': u'<a href=""http://tinysubversions.com"" rel=""nofollow"">everynerd2</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 219090034, u'indices': [15, 23], u'id_str': u'219090034', u'screen_name': u'n0t_f4b', u'name': u'gwendolyn\U0001f452'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 2, u'id_str': u'621750139477213184', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Thu Jul 16 18:35:59 +0000 2015', u'in_reply_to_status_id_str': None, u'place': None}",True,False,False,everynerd,1
41631410.0,41631410,GrowingUpSmith,"Small Town, America",Starring Jason Lee @AnjulNigam @BriSharbino Hilarie Burton @RoniAkurati @PoornaJags @tweetsamrat @JakeBusey @TimGuinee @AlisonWright Director: @franklotito,https://t.co/rIxwTLtm1i,4050,243,13,5/21/2009 17:26,241,False,717,en,"Status(contributors=None, truncated=False, text=u'RT @AnjulNigam: BIG congrats to my @GrowingUpSmith ""daughter"" @shoba_narayan for stepping into role of Natasha in @GreatCometBway on Broadw\u2026', is_quote_status=False, in_reply_to_status_id=None, id=839334630679404545, favorite_count=0, _api=<tweepy.api.API object at 0x1014ef050>, source=u'Twitter for iPhone', _json={u'contributors': None, u'truncated': False, u'text': u'RT @AnjulNigam: BIG congrats to my @GrowingUpSmith ""daughter"" @shoba_narayan for stepping into role of Natasha in @GreatCometBway on Broadw\u2026', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 839334630679404545, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 20490098, u'indices': [3, 14], u'id_str': u'20490098', u'screen_name': u'AnjulNigam', u'name': u'Anjul Nigam'}, {u'id': 41631410, u'indices': [35, 50], u'id_str': u'41631410', u'screen_name': u'GrowingUpSmith', u'name': u'Growing Up Smith'}, {u'id': 165202587, u'indices': [62, 76], u'id_str': u'165202587', u'screen_name': u'shoba_narayan', u'name': u'Shoba Narayan'}, {u'id': 1225367072, u'indices': [114, 129], u'id_str': u'1225367072', u'screen_name': u'GreatCometBway', u'name': u'The Great Comet'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 7, u'id_str': u'839334630679404545', u'favorited': False, u'retweeted_status': {u'contributors': None, u'truncated': False, u'text': u'BIG congrats to my @GrowingUpSmith ""daughter"" @shoba_narayan for stepping into role of Natasha in @GreatCometBway on Broadway tonight!!', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 839334524819406850, u'favorite_count': 38, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 41631410, u'indices': [19, 34], u'id_str': u'41631410', u'screen_name': u'GrowingUpSmith', u'name': u'Growing Up Smith'}, {u'id': 165202587, u'indices': [46, 60], u'id_str': u'165202587', u'screen_name': u'shoba_narayan', u'name': u'Shoba Narayan'}, {u'id': 1225367072, u'indices': [98, 113], u'id_str': u'1225367072', u'screen_name': u'GreatCometBway', u'name': u'The Great Comet'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 7, u'id_str': u'839334524819406850', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Wed Mar 08 04:38:39 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Wed Mar 08 04:39:04 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}, coordinates=None, entities={u'symbols': [], u'user_mentions': [{u'id': 20490098, u'indices': [3, 14], u'id_str': u'20490098', u'screen_name': u'AnjulNigam', u'name': u'Anjul Nigam'}, {u'id': 41631410, u'indices': [35, 50], u'id_str': u'41631410', u'screen_name': u'GrowingUpSmith', u'name': u'Growing Up Smith'}, {u'id': 165202587, u'indices': [62, 76], u'id_str': u'165202587', u'screen_name': u'shoba_narayan', u'name': u'Shoba Narayan'}, {u'id': 1225367072, u'indices': [114, 129], u'id_str': u'1225367072', u'screen_name': u'GreatCometBway', u'name': u'The Great Comet'}], u'hashtags': [], u'urls': []}, in_reply_to_screen_name=None, id_str=u'839334630679404545', retweet_count=7, in_reply_to_user_id=None, favorited=False, retweeted_status=Status(contributors=None, truncated=False, text=u'BIG congrats to my @GrowingUpSmith ""daughter"" @shoba_narayan for stepping into role of Natasha in @GreatCometBway on Broadway tonight!!', is_quote_status=False, in_reply_to_status_id=None, id=839334524819406850, favorite_count=38, _api=<tweepy.api.API object at 0x1014ef050>, source=u'Twitter for iPhone', _json={u'contributors': None, u'truncated': False, u'text': u'BIG congrats to my @GrowingUpSmith ""daughter"" @shoba_narayan for stepping into role of Natasha in @GreatCometBway on Broadway tonight!!', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 839334524819406850, u'favorite_count': 38, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 41631410, u'indices': [19, 34], u'id_str': u'41631410', u'screen_name': u'GrowingUpSmith', u'name': u'Growing Up Smith'}, {u'id': 165202587, u'indices': [46, 60], u'id_str': u'165202587', u'screen_name': u'shoba_narayan', u'name': u'Shoba Narayan'}, {u'id': 1225367072, u'indices': [98, 113], u'id_str': u'1225367072', u'screen_name': u'GreatCometBway', u'name': u'The Great Comet'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 7, u'id_str': u'839334524819406850', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Wed Mar 08 04:38:39 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}, coordinates=None, entities={u'symbols': [], u'user_mentions': [{u'id': 41631410, u'indices': [19, 34], u'id_str': u'41631410', u'screen_name': u'GrowingUpSmith', u'name': u'Growing Up Smith'}, {u'id': 165202587, u'indices': [46, 60], u'id_str': u'165202587', u'screen_name': u'shoba_narayan', u'name': u'Shoba Narayan'}, {u'id': 1225367072, u'indices': [98, 113], u'id_str': u'1225367072', u'screen_name': u'GreatCometBway', u'name': u'The Great Comet'}], u'hashtags': [], u'urls': []}, in_reply_to_screen_name=None, id_str=u'839334524819406850', retweet_count=7, in_reply_to_user_id=None, favorited=False, source_url=u'http://twitter.com/download/iphone', geo=None, in_reply_to_user_id_str=None, lang=u'en', created_at=datetime.datetime(2017, 3, 8, 4, 38, 39), in_reply_to_status_id_str=None, place=None, retweeted=False), source_url=u'http://twitter.com/download/iphone', geo=None, in_reply_to_user_id_str=None, lang=u'en', created_at=datetime.datetime(2017, 3, 8, 4, 39, 4), in_reply_to_status_id_str=None, place=None, retweeted=False)",False,False,False,Growing Up Smith,0
334478748.0,334478748,samia_chares,Brasil,Amenizando toda essa loucura!,https://t.co/crT6W19b4g,85,129,0,7/13/2011 4:50,18,False,2163,pt,None,False,False,False,Chares Sí¢mia Barros,0
